datetime,PM25_UG_PER_CUBIC_METER,TEMPERATURE_CELSIUS,WIND_SPEED_METERS_PER_SECOND,OZONE_PPM,NO2_PPB,CO_PPM,SO2_PPB
2019-07-07,10.166666666666666,21.469136333333335,1.737322,0.051666666666666666,3.6966183333333333,0.1680556666666667,0.133333
2019-07-08,10.728571428571428,20.214617142857144,1.5229701666666668,0.048285714285714286,6.477510285714286,0.20362314285714286,0.170833
2019-07-09,10.4,22.263117333333337,1.8830814999999999,0.050666666666666665,7.077113333333333,0.19456533333333334,0.204167
2019-07-10,10.733333333333334,22.799383333333335,1.7844795,0.051,8.664372,0.2196256666666667,0.295833
2019-07-11,12.5,23.97321542857143,1.3500595000000002,0.05671428571428572,13.903902428571428,0.3201904285714286,0.645833
2019-07-12,12.366666666666667,24.842592333333332,1.5969215,0.05633333333333334,12.274214666666666,0.261413,0.591667
2019-07-13,13.0,24.97685233333333,1.716958,0.055,9.437983333333333,0.23882833333333334,0.5875
2019-07-14,14.014285714285714,24.63822842857143,1.3407710000000002,0.06742857142857142,6.417934833333334,0.2587214285714286,0.183333
2019-07-15,12.566666666666668,25.072530666666665,1.4650954999999999,0.050333333333333334,11.562319,0.2583333333333333,0.35
2019-07-16,13.333333333333334,24.939044666666664,1.7576855,0.05100000000000001,14.064855,0.272947,0.8375
2019-07-17,10.328571428571427,22.840467999999998,1.6358618333333332,0.046571428571428576,7.933116500000001,0.219104,0.4
2019-07-18,8.833333333333334,22.890433666666667,2.036343,0.04133333333333333,6.720592,0.17874400000000001,0.258333
2019-07-19,5.766666666666667,22.108024999999998,1.9013005,0.04033333333333333,6.477354999999999,0.155918,0.295833
2019-07-20,7.557142857142857,22.271825857142858,1.422582,0.050571428571428566,6.059705142857142,0.20067285714285713,0.2125
2019-07-21,5.0,25.1712955,2.145662,0.0435,3.270562,0.104529,-0.025839648020295147
2019-07-22,9.333333333333334,25.435957000000002,1.542262,0.04699999999999999,10.526872,0.24402166666666666,0.545833
2019-07-23,10.5,28.001929166666667,1.588776,0.063,15.242008833333335,0.3297705,0.5125
2019-07-24,10.333333333333334,28.645832666666667,1.767331,0.052333333333333336,12.456038999999999,0.270471,0.604167
2019-07-25,12.633333333333333,27.76003233333333,1.5754860000000002,0.05533333333333334,15.527898666666667,0.318116,0.779167
2019-07-26,13.9,27.483466857142854,1.3661358333333335,0.060714285714285714,15.362965714285716,0.3216357142857143,0.783333
2019-07-27,9.6,27.485341333333334,1.644079,0.05466666666666667,9.836835666666667,0.23520566666666665,0.816667
2019-07-28,9.933333333333334,26.491512999999998,1.5979934999999998,0.04466666666666667,7.816425,0.1989736666666667,0.520833
2019-07-29,11.328571428571427,24.339286714285713,1.3486304999999998,0.06328571428571429,10.288405857142857,0.26350942857142856,0.3375
2019-07-30,12.433333333333332,25.310922333333334,1.713743,0.056333333333333326,8.435353333333333,0.20101,0.304167
2019-07-31,12.033333333333331,24.506174333333334,1.7609005,0.054,7.665317999999999,0.20084533333333332,0.245833
2019-08-01,10.157142857142857,24.429161714285716,1.2782516666666668,0.061285714285714284,13.34006214285714,0.2984212857142857,0.4375
2019-08-02,9.466666666666667,25.341048666666666,1.6001365,0.055999999999999994,12.935205333333334,0.2743356666666667,0.5125
2019-08-03,9.933333333333334,25.174383666666667,1.615141,0.058666666666666666,11.772705666666667,0.26491533333333334,0.566667
2019-08-04,10.171428571428573,25.33630971428571,1.2761083333333334,0.06814285714285714,9.962914,0.28524842857142857,0.45
2019-08-05,9.166666666666666,25.478396000000004,1.8219910000000001,0.05333333333333332,9.987802,0.240942,0.3375
2019-08-06,11.024999999999999,25.173613,1.949173,0.05275,11.8994565,0.26997275,0.4
2019-08-07,11.342857142857143,23.559304142857144,1.3704228333333333,0.058857142857142865,10.941434,0.27137685714285714,0.341667
2019-08-08,11.333333333333334,23.567902333333333,1.5658400000000001,0.051,10.149669333333334,0.22546999999999998,0.2625
2019-08-09,10.1,23.31327166666667,1.581917,0.052,11.737439333333334,0.24649766666666664,0.404167
2019-08-10,9.042857142857143,22.644841857142858,1.3432718333333333,0.054285714285714284,10.453183285714285,0.2986284285714286,0.604167
2019-08-11,6.933333333333334,22.831789666666666,1.6708725,0.044000000000000004,5.571074666666667,0.16564033333333333,0.295833
2019-08-12,9.533333333333333,22.98534033333333,1.6730165000000001,0.052,9.62814,0.20700500000000002,0.3
2019-08-13,11.433333333333332,24.307363,1.1673602,0.06433333333333334,13.656038666666667,0.3195651666666667,0.2901619447656098
2019-08-14,10.233333333333333,24.236113333333332,1.9205925,0.05433333333333334,10.461654333333334,0.2538646666666667,0.245833
2019-08-15,10.533333333333333,24.426697333333333,1.820919,0.056333333333333326,11.621497333333332,0.238587,0.283333
2019-08-16,10.028571428571428,23.364198000000002,1.4658093333333333,0.05542857142857143,11.957971142857144,0.27106614285714287,0.3625
2019-08-17,5.1000000000000005,23.287037666666667,1.69981,0.042,4.560507333333334,0.13749999999999998,0.270833
2019-08-18,4.8,22.922839999999997,1.8423545,0.039,4.007246333333334,0.11902166666666668,0.233333
2019-08-19,8.371428571428572,22.548744,1.2332378333333334,0.052142857142857144,10.510067142857142,0.25150085714285714,0.258333
2019-08-20,8.333333333333334,24.452162333333334,1.5840605,0.05366666666666667,13.939190666666667,0.2798913333333333,0.641667
2019-08-21,10.5,25.563273,1.4232965,0.056,16.954770333333332,0.30899766666666667,0.795833
2019-08-22,11.857142857142858,23.528165166666668,1.6326466666666668,0.05814285714285715,12.50359957142857,0.2774031428571429,0.570833
2019-08-23,9.6,21.939817,1.742681,0.043,6.2125,0.120833,0.06367546271710764
2019-08-24,9.85,23.925926,1.6097825000000001,0.052,10.845832999999999,0.28541649999999996,0.4125
2019-08-25,9.0,25.331789833333332,1.2975433333333333,0.058666666666666666,10.686110999999999,0.3277778333333333,0.470833
2019-08-26,9.266666666666667,27.204476666666665,1.564769,0.053,12.716847666666666,0.29112333333333335,0.683333
2019-08-27,9.566666666666666,26.68904433333333,1.597993,0.04933333333333334,10.586364666666666,0.24586966666666665,0.641667
2019-08-28,9.5,24.4591065,1.3782824,0.04833333333333333,8.398585333333333,0.251859,0.4625
2019-08-29,8.3,26.6539355,1.661227,0.049,7.873822499999999,0.172011,0.11422495341270994
2019-08-30,10.333333333333334,26.541666666666668,1.6151415,0.05399999999999999,13.449166666666665,0.29444466666666663,0.833333
2019-08-31,11.028571428571428,25.15013314285714,1.1682176666666666,0.06385714285714286,12.028027857142858,0.34526399999999996,0.7750000000000001
2019-09-01,10.566666666666666,26.226082,1.4447315,0.052333333333333336,9.297524000000001,0.24728266666666668,0.5875
2019-09-02,10.833333333333334,27.39583433333333,1.4629515,0.04833333333333334,7.964009666666667,0.2265096666666667,0.425
2019-09-03,10.42,27.923149000000002,1.4305844,0.046,16.194242199999998,0.3847726,0.472727
